tax_id,scientific.name,category,temp,common.name
9785,Sarcopterygii,bony fishes and tetrapods,1,African savanna elephant
9785,Amniota,amniotes,1,African savanna elephant
9785,Mammalia,mammals,1,African savanna elephant
9793,Chordata,chordates,1,ass
9793,Sarcopterygii,bony fishes and tetrapods,1,ass
9793,Amniota,amniotes,1,ass
9793,Mammalia,mammals,1,ass
9796,Chordata,chordates,1,horse
9796,Sarcopterygii,bony fishes and tetrapods,1,horse
9796,Amniota,amniotes,1,horse
9796,Mammalia,mammals,1,horse
9798,Chordata,chordates,1,Przewalski's horse
9798,Sarcopterygii,bony fishes and tetrapods,1,Przewalski's horse
9798,Amniota,amniotes,1,Przewalski's horse
9798,Mammalia,mammals,1,Przewalski's horse
9823,Chordata,chordates,1,pig
9823,Sarcopterygii,bony fishes and tetrapods,1,pig
9823,Amniota,amniotes,1,pig
9823,Mammalia,mammals,1,pig
9823,Artiodactyla,even-toed ungulates,1,pig
9837,Chordata,chordates,1,Bactrian camel
9837,Sarcopterygii,bony fishes and tetrapods,1,Bactrian camel
9837,Amniota,amniotes,1,Bactrian camel
9837,Mammalia,mammals,1,Bactrian camel
9837,Artiodactyla,even-toed ungulates,1,Bactrian camel
9838,Chordata,chordates,1,Arabian camel
9838,Sarcopterygii,bony fishes and tetrapods,1,Arabian camel
9838,Amniota,amniotes,1,Arabian camel
9838,Mammalia,mammals,1,Arabian camel
9838,Artiodactyla,even-toed ungulates,1,Arabian camel
9880,Chordata,chordates,1,""
9880,Sarcopterygii,bony fishes and tetrapods,1,""
9880,Amniota,amniotes,1,""
9880,Mammalia,mammals,1,""
9880,Artiodactyla,even-toed ungulates,1,""
9913,Chordata,chordates,1,cattle
9913,Sarcopterygii,bony fishes and tetrapods,1,cattle
9913,Amniota,amniotes,1,cattle
9913,Mammalia,mammals,1,cattle
9913,Artiodactyla,even-toed ungulates,1,cattle
9915,Chordata,chordates,1,zebu cattle
9915,Sarcopterygii,bony fishes and tetrapods,1,zebu cattle
9915,Amniota,amniotes,1,zebu cattle
9915,Mammalia,mammals,1,zebu cattle
9915,Artiodactyla,even-toed ungulates,1,zebu cattle
9925,Chordata,chordates,1,goat
9925,Sarcopterygii,bony fishes and tetrapods,1,goat
9925,Amniota,amniotes,1,goat
9925,Mammalia,mammals,1,goat
9925,Artiodactyla,even-toed ungulates,1,goat
9940,Chordata,chordates,1,sheep
9940,Sarcopterygii,bony fishes and tetrapods,1,sheep
9940,Amniota,amniotes,1,sheep
9940,Mammalia,mammals,1,sheep
9940,Artiodactyla,even-toed ungulates,1,sheep
9974,Chordata,chordates,1,Malayan pangolin
9974,Sarcopterygii,bony fishes and tetrapods,1,Malayan pangolin
9974,Amniota,amniotes,1,Malayan pangolin
9974,Mammalia,mammals,1,Malayan pangolin
9978,Chordata,chordates,1,American pika
9978,Sarcopterygii,bony fishes and tetrapods,1,American pika
9978,Amniota,amniotes,1,American pika
9978,Mammalia,mammals,1,American pika
9986,Chordata,chordates,1,rabbit
9986,Sarcopterygii,bony fishes and tetrapods,1,rabbit
9986,Amniota,amniotes,1,rabbit
9986,Mammalia,mammals,1,rabbit
9994,Chordata,chordates,1,Alpine marmot
9994,Sarcopterygii,bony fishes and tetrapods,1,Alpine marmot
9994,Amniota,amniotes,1,Alpine marmot
9994,Mammalia,mammals,1,Alpine marmot
9994,Rodentia,rodents,1,Alpine marmot
9999,Chordata,chordates,1,Arctic ground squirrel
9999,Sarcopterygii,bony fishes and tetrapods,1,Arctic ground squirrel
9999,Amniota,amniotes,1,Arctic ground squirrel
9999,Mammalia,mammals,1,Arctic ground squirrel
9999,Rodentia,rodents,1,Arctic ground squirrel
